image_id,object_id,object,object_type,object_boundboxed,caption_id
44953144,173096,a horse drawn carriage,vehicles,0,4
44953144,173095,A man,people,1,4
44953144,173098,a tree-lined avenue,scene,1,3
44953144,173096,a horse-driven carriage,vehicles,0,3
44953144,173099,a white and pink striped shirt,clothing,1,0
48614561,212352,an object,other,1,4
48614561,212351,Two babies,people,1,0
48614561,212349,A baby,people,1,4
48614561,212351,Two asian toddlers,people,1,3
48614561,212349,another baby,people,1,2
48614561,212357,the yellow shirt,clothing,1,2
48614561,212349,The baby,people,1,2
48614561,0,him,notvisual,0,1
48614561,0,the mouth piece of the other which,notvisual,0,1
48614561,212349,One toddler,people,1,1
48614561,212349,one baby,people,1,0
48614561,212354,the table,other,1,0
48614561,212356,the floor,scene,1,0
48614561,212349,another baby,people,1,4
48614561,212355,one,other,1,3
48614561,212352,a pacifier,other,1,3
49408622,221118,her shoulder,bodyparts,1,3
49408622,221114,a baseball bat,other,1,3
49408622,221113,A little girl,people,1,0
49408622,221115,a mauve dress,clothing,1,0
49408622,221116,blue sparkly shoes,clothing,1,0
49408622,221113,A girl,people,1,1
49408622,221115,a pink dress,clothing,1,1
49408622,221114,a wiffle ball bat,other,1,4
49408622,221113,A small girl,people,1,4
49408622,221114,"a big , blue baseball bat",other,1,0
49408622,221117,the grass,scene,1,1
49408622,221114,a blue baseball bat,other,1,1
49408622,221113,A young preschool aged girl,people,1,2
49408622,221115,a dress,clothing,1,2
49408622,221116,blue shoes,clothing,1,2
49408622,221114,a blue bat,other,1,2
49408622,221116,blue sparkly shoes,clothing,1,1
49408622,221113,One young girl,people,1,3
53081704,233349,a city bench,other,1,0
53081704,233348,three boys,people,1,0
53081704,233351,one,other,1,0
53081704,233352,one,other,0,0
53081704,233356,glasses,clothing,1,0
53081704,233353,one,other,1,0
53081704,233346,A man,people,1,1
53081704,233349,a street bench,other,1,1
53081704,233348,three kids,people,1,2
53081704,233349,a bench,other,1,2
53081704,233346,A father,people,1,3
53081704,233355,a blue shirt,clothing,1,0
53081704,233349,a bench,other,1,3
53081704,233348,his three children,people,1,3
53081704,233346,A man,people,1,4
53081704,233348,three boys,people,1,4
53081704,233349,a park bench,other,1,4
53081704,233348,three young boys,people,1,1
53081704,233354,dark hair,bodyparts,1,0
53081704,233346,A man,people,1,2
53081704,233346,A young man,people,1,0
57193495,241593,an elaborate red gown,clothing,1,0
57193495,241592,A woman,people,1,4
57193495,241600,a glass door,other,1,4
57193495,241593,a red dress,clothing,1,4
57193495,241592,A person,people,1,0
57193495,241592,A woman,people,1,3
57193495,241598,her eyes,bodyparts,1,2
57193495,241594,a building,scene,1,3
57193495,241593,a red dress,clothing,1,2
57193495,241594,a building,scene,1,1
57193495,241597,head,bodyparts,1,1
57193495,241593,a red dress,clothing,1,1
57193495,241592,A woman,people,1,1
57193495,241595,the sidewalk,scene,1,0
57193495,241599,the left hand,bodyparts,1,0
57193495,241596,a small bell,bodyparts,1,0
57193495,241592,A woman,people,1,2
57193495,241593,a bright red dress,clothing,1,3
58363928,243842,A man,people,1,4
58363928,243843,mountain,scene,1,0
58363928,243844,blue shirt,clothing,1,0
58363928,243845,red shorts,clothing,1,0
58363928,243843,hill,scene,1,0
58363928,243842,Hiker,people,1,0
58363928,243842,A male hiker,people,1,1
58363928,243843,a huge mountain,scene,1,4
58363928,243843,the snowy mountain,scene,1,1
58363928,243842,A hiker,people,1,2
58363928,243843,a very steep mountain,scene,1,2
58363928,243842,The man,people,1,3
58363928,243843,a grassy mountainside,scene,1,3
58363928,243846,his gear,other,1,1
62211045,250446,A little girl,people,1,2
62211045,250446,A little girl,people,1,1
62211045,250448,pajamas,clothing,1,1
62211045,250447,her teeth,bodyparts,0,1
62211045,250448,pajamas,clothing,1,2
62211045,250446,A young child,people,1,0
62211045,250446,A little girl,people,1,3
62211045,250447,her teeth,bodyparts,0,3
62211045,250446,Little girl,people,1,4
62211045,250447,her teeth,bodyparts,0,4
62211045,250449,a remote,other,1,0
62211045,250447,her teeth,bodyparts,0,2
62211045,250447,his or her teeth,bodyparts,0,0
62721806,251274,a police boat,vehicles/scene,1,4
62721806,251276,black jackets,clothing,1,0
62721806,251274,a small boat,vehicles/scene,1,0
62721806,251275,the water,scene,0,0
62721806,251274,a Police Rescue boat,vehicles/scene,1,1
62721806,251275,the water,scene,0,1
62721806,251273,Two men,people,1,2
62721806,251274,a police rescue boat,vehicles/scene,1,2
62721806,251273,Two people,people,1,3
62721806,251274,a boat,vehicles/scene,1,3
62721806,251275,water,scene,0,3
62721806,251273,Two men,people,1,4
62721806,251273,Two men,people,1,0
62721806,251273,Two men,people,1,1
63960895,253830,the bus,vehicles/scene,0,2
63960895,253829,A woman,people,1,1
63960895,253830,the subway,vehicles/scene,0,1
63960895,253829,A woman,people,1,0
63960895,253830,a crowded subway,vehicles/scene,0,4
63960895,253832,A group of people,people,1,4
63960895,253831,a newspaper,other,1,3
63960895,253830,a bus,vehicles/scene,0,3
63960895,253831,the Metro newspaper,other,1,0
63960895,253830,a crowded subway train,vehicles/scene,0,0
63960895,253833,women,people,1,3
63960895,253831,the newspaper,other,1,2
63960895,253831,a newspaper,other,1,1
63960895,253829,A woman,people,1,2
64327797,254213,rollerskates,other,1,1
64327797,254212,a blue barrel,other,1,0
64327797,254211,A young boy,people,1,1
64327797,254211,The inline skater boy,people,1,0
64327797,254212,a blue barrel,other,1,1
64327797,254214,the orange shirt,clothing,1,0
64327797,254211,A boy,people,1,2
64327797,254212,a barrel,other,1,3
64327797,254212,a blue barrel,other,1,2
64327797,254211,a boy,people,1,3
64327797,254213,rollerblades,other,1,3
64327797,254211,A rollerblader,people,1,4
64327797,254212,a blue barrel,other,1,4
64327797,254213,rollerblades,other,1,2
66077389,256096,A group of young children,people,1,3
66077389,256097,A teacher,people,1,2
66077389,256098,a wooden floor,scene,1,3
66077389,256102,singing or exercising,other,0,2
66077389,256096,a group of toddlers,people,1,2
66077389,256100,her assistant,people,1,2
66077389,256099,their hands,bodyparts,1,1
66077389,0,who,notvisual,0,4
66077389,256098,the floor,scene,1,1
66077389,256096,A group of toddlers,people,1,1
66077389,256104,two female adults,people,1,0
66077389,256099,their hands,bodyparts,1,0
66077389,256098,a gym floor,scene,1,0
66077389,256096,Children,people,1,4
66077389,256097,a woman,people,1,3
66077389,256096,Three children,people,1,0
66077389,256101,one girl,people,1,0
66077389,256103,two boys,people,1,0
66077389,256098,a gym floor,scene,1,4
66077389,256099,their hands,bodyparts,1,4
66077389,256097,one of the adults,people,1,1
66077389,256099,raised hands,bodyparts,1,3
67537437,257530,a turquoise vest,clothing,1,0
67537437,257531,the phone,other,0,2
67537437,257531,the phone,other,0,4
67537437,257526,Someone,people,1,4
67537437,257529,a circular bench,other,1,3
67537437,257525,A group of people,people,1,3
67537437,257526,A man,people,1,0
67537437,257532,black pants,clothing,1,0
67537437,257528,a brick monument,other,1,0
67537437,257526,A person,people,1,1
67537437,257529,a stone bench,other,1,1
67537437,257525,a few other people,people,1,1
67537437,257525,People,people,1,2
67537437,257530,a turquoise vest,clothing,1,1
67537437,257530,a green vest,clothing,1,2
67537437,257526,a man,people,1,2
67537437,257527,a circle,other,1,2
69551477,262389,a newborn baby,people,1,4
69551477,262388,A man,people,1,4
69551477,262394,his arms,bodyparts,1,3
69551477,262389,a newborn baby,people,1,3
69551477,262388,A man,people,1,3
69551477,262388,A man,people,1,0
69551477,262390,a white shirt,clothing,1,0
69551477,262392,a small hat,clothing,1,1
69551477,262389,a newborn baby,people,1,1
69551477,262390,a white t-shirt,clothing,1,1
69551477,262388,A man,people,1,1
69551477,262389,a baby,people,1,0
69551477,262391,a hospital bracelet,clothing,1,0
69551477,262388,A new dad,people,1,2
69551477,262393,his fatherhood,other,0,2
72218201,267195,School kids,people,1,4
72218201,267196,the snow,scene,0,4
72218201,267197,a snowy day,scene,1,3
72218201,267196,the snow,scene,0,2
72218201,267195,A group of young boys race,other,1,3
72218201,267196,the snow,scene,0,0
72218201,0,the background,notvisual,0,0
72218201,267195,A group of children,people,1,1
72218201,267198,a footrace,other,0,1
72218201,267199,fences,scene,1,0
72218201,267195,The young runners,people,1,2
72218201,267197,the snow,scene,1,1
72218201,267195,The children,people,1,0
75893484,271783,a building,scene,1,1
75893484,271780,Lady,people,1,1
75893484,271781,the phone,other,0,0
75893484,271780,this lady,people,1,4
75893484,271785,bots,other,1,0
75893484,271781,her cellphone,other,0,1
75893484,271780,A blond woman,people,1,2
75893484,271781,a cellphone,other,0,2
75893484,271782,an advertisement,other,1,2
75893484,271780,A lady,people,1,3
75893484,271788,a cab,vehicles,0,4
75893484,271787,a black coat,clothing,1,0
75893484,271784,the sidewalk,scene,1,3
75893484,271782,images,other,1,3
75893484,271783,the wall,other,1,3
75893484,0,I,notvisual,0,4
75893484,271780,A woman,people,1,0
77432938,274437,A lone woman,people,1,2
77432938,274436,the surf,other,1,2
77432938,274436,The waves,scene,1,3
77432938,274437,the woman,people,1,3
77432938,274437,A person,people,1,4
77432938,274436,the ocean waves,scene,1,4
77432938,274438,the beach,scene,0,2
77432938,274436,A big wave,scene,1,1
77432938,274437,a woman,people,1,1
77432938,274440,past,other,0,1
77432938,274438,the ocean,scene,0,0
77432938,274436,a wave,scene,1,0
77432938,274437,A woman,people,1,0
77432938,274438,a beach,scene,0,1
77432938,0,her,notvisual,0,0
78104952,275594,Two women,people,1,0
78104952,275597,The girl,people,1,1
78104952,275598,red,clothing,1,1
78104952,275600,her turn,other,0,1
78104952,275596,the Monopoly game,other,1,1
78104952,275596,a game of Monopoly,other,1,0
78104952,275599,Three individuals,people,1,2
78104952,275599,A group of people,people,1,3
78104952,275596,Monopoly,other,1,3
78104952,275599,Three people,people,1,4
78104952,275596,monopoly,other,1,4
78104952,275596,a game of Monopoly,other,1,2
78104952,275595,two out of frame people,people,1,0
81110653,279140,an older boy,people,1,0
81110653,279141,a younger girl,people,1,0
81110653,279146,a blue jacket,clothing,1,1
81110653,279140,older brother,people,1,4
81110653,279143,purple jacket,clothing,1,4
81110653,279144,a sidewalk,scene,0,0
81110653,279141,Little girl,people,1,4
81110653,279144,a sidewalk,scene,0,3
81110653,279145,winter coats,clothing,1,3
81110653,279142,Two children,people,1,3
81110653,279144,a sidewalk,scene,0,2
81110653,279145,heavy winter coats,clothing,1,2
81110653,279142,Two little kids,people,1,2
81110653,279144,the sidewalk,scene,0,1
81110653,279143,a lavender jacket,clothing,1,1
81110653,279141,a young girl,people,1,1
81110653,279140,A young boy,people,1,1
81110653,279142,Two children,people,1,0
81110653,279145,their winter coats,clothing,1,0
81227595,279305,game night,scene,0,1
81227595,279297,Five people,people,1,0
81227595,279295,A small group,people,1,3
81227595,279298,a board game,other,1,2
81227595,279300,a table,other,1,2
81227595,279294,A family,people,1,2
81227595,279302,a power outage,other,0,1
81227595,279299,the library,scene,0,1
81227595,279297,a people,people,1,3
81227595,279301,Christmas time,other,0,1
81227595,279296,Six adults,people,1,1
81227595,279306,snacks,other,1,0
81227595,279304,candles,other,1,0
81227595,279299,a corner of a room,scene,0,0
81227595,279303,book shelves,other,1,0
81227595,0,them,notvisual,0,0
81227595,279300,a table,other,1,4
81227595,279298,a board game,other,1,4
81227595,279296,A group of adults,people,1,4
81227595,279298,a board game,other,1,3
81227595,279298,a board game,other,1,0
81227595,279300,a table,other,1,0
81707157,279929,a giant teeter totter,other,1,1
81707157,279931,A woman,people,1,1
81707157,279932,her hair,bodyparts,1,0
81707157,279936,the high end,scene,0,0
81707157,279929,A giant sand seesaw,other,1,0
81707157,279930,the beach,scene,1,0
81707157,279934,black,clothing,1,2
81707157,279929,a giant unicycle,vehicles,1,2
81707157,279930,the beach,scene,1,2
81707157,279931,A woman,people,1,3
81707157,279931,a girl,people,1,0
81707157,279933,a bathing suit,clothing,1,3
81707157,279929,a seesaw,other,1,3
81707157,279931,A girl,people,1,2
81707157,279937,a fun time,other,0,4
81707157,279933,a black two piece bathing costume,clothing,1,1
81707157,279931,This person,people,1,4
82676249,280930,white shirts,clothing,1,2
82676249,280934,Two men,people,1,2
82676249,280938,a home,scene,0,1
82676249,280929,A group of three friends,people,1,1
82676249,280929,three men,people,1,3
82676249,280932,a discussion,other,0,3
82676249,280929,Three men,people,1,4
82676249,280935,another man,people,1,0
82676249,280937,purple,clothing,1,0
82676249,280936,another person,people,1,2
82676249,280930,a blue shirt,clothing,1,0
82676249,280932,an exciting story,other,0,0
82676249,280933,A man,people,1,0
82679989,280968,People,people,1,3
82679989,280974,someone,people,0,0
82679989,280969,a blue shirt,clothing,1,0
82679989,280967,A man,people,1,0
82679989,0,themselves,notvisual,0,3
82679989,280968,a woman,people,1,0
82679989,280972,a pink sweater,clothing,1,0
82679989,0,him,notvisual,0,0
82679989,280967,A man,people,1,4
82679989,280970,indoors,other,0,2
82679989,280968,People,people,1,2
82679989,280976,a local pub,scene,0,1
82679989,280971,an argument,other,0,1
82679989,280970,a party,other,0,3
82679989,280967,A man,people,1,1
82679989,280975,her eyes,bodyparts,1,0
82679989,280969,a blue shirt,clothing,1,4
84291062,281295,a gym,scene,0,4
84291062,281296,a treadmill,other,1,4
84291062,0,him,notvisual,0,4
84291062,0,him,notvisual,0,3
84291062,281294,A man,people,1,4
84291062,281296,a treadmill,other,1,3
84291062,281298,a woman,people,1,4
84291062,281298,a woman,people,1,3
84291062,281294,A man,people,1,2
84291062,281305,a black shirt,clothing,1,3
84291062,0,the background,notvisual,0,1
84291062,281296,the treadmill,other,1,1
84291062,281298,a young woman,people,1,1
84291062,281295,the gym,scene,0,1
84291062,281297,weights,other,1,1
84291062,281294,A young man,people,1,1
84291062,281300,the foreground exercising,other,0,2
84291062,281295,a gym,scene,0,3
84291062,281297,a weight machine,other,1,2
84291062,281301,a workout,other,0,0
84291062,281294,the other,other,1,0
84291062,281296,the treadmill,other,1,0
84291062,281298,one,other,1,0
84291062,281298,a woman,people,1,2
84291062,281296,a treadmill,other,1,2
84291062,281294,A man,people,1,3
84291062,281304,his arms,bodyparts,1,0
84291062,0,the background,notvisual,0,2
84291062,281295,a gym,scene,0,0
84291062,281299,Two people,people,1,0
85707689,281764,a rooftop,scene,1,0
85707689,281764,a roof,scene,1,3
85707689,281763,a red hat,clothing,1,0
85707689,281763,a red hat,clothing,1,4
85707689,0,himself,notvisual,0,0
85707689,281768,the slums,scene,0,0
85707689,281765,a 3rd world country,scene,0,3
85707689,281762,This man,people,1,1
85707689,281762,A man,people,1,2
85707689,281764,a roof,scene,1,2
85707689,281767,paint filled pots,other,1,2
85707689,281762,A man,people,1,3
85707689,281762,A man,people,1,0
85707689,281766,a large hand-dyeing operation,other,0,1
85707689,281762,A man,people,1,4
86127083,282058,a cluttered room,scene,1,4
86127083,282057,a book,other,1,3
86127083,282056,A man,people,1,4
86127083,282057,a book,other,1,4
86127083,282063,pictures,other,0,3
86127083,282056,A man,people,1,3
86127083,282060,a wall,other,1,3
86127083,282057,the mementos,other,1,0
86127083,282056,A man,people,1,0
86127083,282058,a collection of assorted items,other,1,2
86127083,282057,a large red book,other,1,2
86127083,282056,A man,people,1,2
86127083,282064,tattered pages,other,1,1
86127083,282057,a large open book,other,1,1
86127083,282066,gray slacks,clothing,1,1
86127083,282065,a brown sweater,clothing,1,1
86127083,282056,A man,people,1,1
86127083,282059,China,other,0,0
86127083,282061,his travels,other,0,0
86127083,282058,objects,other,1,3
86127083,282057,his scrap book,other,1,0
86542183,282369,the snow,scene,1,3
86542183,282368,Two children,people,1,0
86542183,282370,ice hockey,other,0,0
86542183,282370,hockey,other,0,2
86542183,282368,Two kids,people,1,1
86542183,282368,Two kids,people,1,4
86542183,282369,a pond,scene,1,4
86542183,282369,frozen ground outside,scene,1,0
86542183,282368,Two kids,people,1,3
86542183,282369,a frozen pond,scene,1,2
86542183,282370,hockey,other,0,3
86542183,282368,Two boys,people,1,2
86542183,282369,the snow,scene,1,1
86542183,282370,hockey,other,0,4
